_id,id,geom,type,reported_location,locality,state,direction_of_travel,paved,toilet,lighting,shelter,water,bin,Table_or_Chair,comments,road_name,name,bbq,shade,power,disabled_toilet,off_the_road,waste_water,covered_table_or_Chair,BBQ
29985,8541,"{""type"":""Point"",""coordinates"":[145.977,-24.6931]}",Formal,39km NW Tambo,Tambo,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
29986,8543,"{""type"":""Point"",""coordinates"":[140.764,-25.7085]}",Formal,163.6km E Birdsville,Birdsville,QLD,,,Y,,Y,N,,Y,,,,,,,Y,,,,
29987,8552,"{""type"":""Point"",""coordinates"":[148.26521,-33.90856]}",Formal,8.3-9.6km East of Grenfell,WEDDIN,NSW,BOTH,,N,N,,N,Y,Y,,MID WESTERN HIGHWAY,,N,Y,N,,,,,
29988,8553,"{""type"":""Point"",""coordinates"":[147.27803,-33.91563]}",Formal,7km from West Wyalong and  97km to Forbes,BLAND,NSW,BOTH,,N,Y,,N,Y,N,,NEWELL HIGHWAY,Five Mile Rest Area-South Bound,N,N,Y,,,,,
29989,8555,"{""type"":""Point"",""coordinates"":[152.235,-27.5433]}",Formal,9km W Gatton Turnoff,Gatton Turnoff,QLD,Left,,Y,,Y,Y,,Y,large bitumen stop,,,,,,N,,,,
29990,8556,"{""type"":""Point"",""coordinates"":[151.863,-27.5246]}",Formal,1km E Charlton,Charlton,QLD,Both,,Y,,Y,N,,Y,large bitumen stop,,,,,,N,,,,
29991,8557,"{""type"":""Point"",""coordinates"":[145.735,-19.5168]}",Formal,18km W Battery,Battery,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
29992,8562,"{""type"":""Point"",""coordinates"":[148.0612,-33.32319]}",Formal,19.5km South of Parkes,FORBES,NSW,BOTH,,Y,Y,,Y,Y,Y,,NEWELL HIGHWAY,Daroobalgie Site,N,Y,N,,,,,
29993,8569,"{""type"":""Point"",""coordinates"":[141.753637,-17.941116]}",Formal,61km NW Croydon,Croydon,QLD,Both,,Y,,Y,Y,,Y,,,,,,,Y,,,,
29994,8571,"{""type"":""Point"",""coordinates"":[145.106586,-17.67532]}",Formal,1km W Mount Garnet,Mount Garnet,QLD,Both,,Y,,N,Y,,N,large paved HV rest area,,,,,,N,,,,
29995,8576,"{""type"":""Point"",""coordinates"":[144.36591,-32.9628]}",Formal,9.5km South of Ivanhoe,CENTRAL DARLING,NSW,BOTH,,Y,N,,N,Y,N,,COBB HIGHWAY,,N,N,N,,,,,
29996,8580,"{""type"":""Point"",""coordinates"":[150.82522,-33.43722]}",Formal,16km from Kurmond turn off,HAWKESBURY,NSW,BOTH,,N,N,,N,N,N,,THE PUTTY RD,,N,N,N,,,,,
29997,8581,"{""type"":""Point"",""coordinates"":[144.82599,-34.03166]}",Formal,58km from Hay and 151km to Ivanhoe,HAY,NSW,BOTH,,N,N,,N,Y,Y,,COBB HIGHWAY,Robins Nest (Mirool Ck),N,N,N,,,,,
29998,8582,"{""type"":""Point"",""coordinates"":[149.75842,-30.34907]}",Formal,3.7km South of Narrabri,NARRABRI,NSW,BOTH,,N,N,,N,Y,N,,NEWELL HIGHWAY,South Narrabri Truck Park,N,N,N,,,,,
29999,8583,"{""type"":""Point"",""coordinates"":[150.79734,-31.74091]}",Formal,70km from Muswellbrook,LIVERPOOL PLAINS,NSW,,,N,N,,N,Y,N,NULL,NEW ENGLAND HIGHWAY,NULL,N,N,N,,,,,
30000,8584,"{""type"":""Point"",""coordinates"":[149.90399,-29.42011]}",Formal,7.9km North of Moree,MOREE PLAINS,NSW,BOTH,,N,N,,N,Y,Y,,NEWELL HIGHWAY,Boolooroo Rest Area,N,Y,N,,,,,
30001,8585,"{""type"":""Point"",""coordinates"":[148.46939,-31.30541]}",Formal,3.1km North of Gulargambone,COONAMBLE,NSW,BOTH,,N,N,,N,Y,Y,,CASTLEREAGH HIGHWAY,,N,Y,N,,,,,
30002,8588,"{""type"":""Point"",""coordinates"":[148.37575,-30.94498]}",Formal,2.23km North of Coonamble (Aberford St),COONAMBLE,NSW,BOTH,,N,N,,Y,Y,Y,,CASWELL ST,North Coonamble Town Limit,N,Y,N,,,,,
30003,8589,"{""type"":""Point"",""coordinates"":[150.79431,-31.74004]}",Formal,70km from Muswellbrook,LIVERPOOL PLAINS,NSW,,,N,N,,N,Y,N,NULL,NEW ENGLAND HIGHWAY,Nowlands Gap Truck Parking Area N/B,N,N,N,,,,,
30004,8590,"{""type"":""Point"",""coordinates"":[149.02306,-34.83503]}",Formal,70km from Goulburn and 13km to Yass,YASS VALLEY,NSW,BOTH,,N,N,,N,Y,N,N,HUME HIGHWAY,Reardons Road,N,N,N,,,,,
30005,8591,"{""type"":""Point"",""coordinates"":[147.20084,-31.56364]}",Formal,Nyngan,BOGAN,NSW,BOTH,,N,Y,,Y,Y,Y,,NYMAGEE ST,Nyngan - Truck Parking Area,N,N,N,,,,,
30006,8592,"{""type"":""Point"",""coordinates"":[147.8195,-31.71347]}",Formal,1.5km from Warren,WARREN,NSW,BOTH,,N,N,,N,Y,N,,OXLEY HIGHWAY,,N,N,N,,,,,
30007,8593,"{""type"":""Point"",""coordinates"":[150.62338,-33.76519]}",Formal,82km from Lithgow,BLUE MOUNTAINS,NSW,,,N,N,,N,Y,N,,GREAT WESTERN HWY,Glenbrook Oval,N,N,N,,,,,
30008,8594,"{""type"":""Point"",""coordinates"":[148.665,-32.26585]}",Formal,41.6km from Wellington,DUBBO REGIONAL,NSW,BOTH,,N,N,,N,Y,N,,MITCHELL HIGHWAY,,N,N,N,,,,,
30009,8595,"{""type"":""Point"",""coordinates"":[151.33726,-32.65729]}",Formal,3.2 km from Branxton,CESSNOCK,NSW,,,Y,Y,,Y,Y,Y,NULL,HUNTER EXPRESSWAY,Branxton Truck Rest Area,N,N,N,,,,,
30010,8596,"{""type"":""Point"",""coordinates"":[150.77981,-33.6061]}",Formal,1.05km from Ritchmond,HAWKESBURY,NSW,BOTH,,N,N,,Y,Y,N,,WINDSOR ST,Grand Circular Tourist Drive Information Centre,N,N,N,,,,,
30011,8597,"{""type"":""Point"",""coordinates"":[150.26443,-33.5994]}",Formal,24km from Lithgow,BLUE MOUNTAINS,NSW,BOTH,,N,N,,N,Y,N,,GREAT WESTERN HWY,Browntown Oval,N,N,N,,,,,
30012,8598,"{""type"":""Point"",""coordinates"":[149.06132,-35.15781]}",Formal,16km from Canberra and  41km to near Yass,YASS VALLEY,NSW,BOTH,,N,N,,Y,Y,Y,N,BARTON HIGHWAY,Ben Hall Park,N,Y,N,,,,,
30013,8599,"{""type"":""Point"",""coordinates"":[149.53292,-33.43441]}",Formal,29.7km East of Blayney,BATHURST REGIONAL,NSW,BOTH,,N,N,,N,Y,Y,,MID WESTERN HIGHWAY,,N,Y,N,,,,,
30014,8601,"{""type"":""Point"",""coordinates"":[149.28437,-35.17645]}",Formal,69km South of Goulburn,QUEANBEYAN-PALERANG,NSW,,,N,N,,N,N,N,,FEDERAL HIGHWAY,Truck Stopping Area Yass River,N,N,N,,,,,
30015,8607,"{""type"":""Point"",""coordinates"":[146.198,-23.6018]}",Formal,8km W Jericho,Jericho,QLD,Both,,N,,N,N,,N,large bitumen HV rest area,,,,,,N,,,,
30016,8609,"{""type"":""Point"",""coordinates"":[141.624,-25.3808]}",Formal,108km W Windorah,Windorah,QLD,Both,,Y,,Y,Y,,Y,"large paved rest area, facilities on right",,,,,,Y,,,,
30017,8610,"{""type"":""Point"",""coordinates"":[149.887,-23.7531]}",Formal,26km E Duaringa,Duaringa,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30018,8612,"{""type"":""Point"",""coordinates"":[148.647,-23.5996]}",Formal,10km E Comet,Comet,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30019,8613,"{""type"":""Point"",""coordinates"":[148.12,-23.9594]}",Formal,18km N Springsure,Springsure,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30020,8614,"{""type"":""Point"",""coordinates"":[147.634,-22.8162]}",Formal,0.1km W Clermont,Clermont,QLD,Both,,N,,N,N,,N,both sides of road,,,,,,N,,,,
30021,8615,"{""type"":""Point"",""coordinates"":[148.098,-24.1252]}",Formal,1.5km E Springsure,Springsure,QLD,Left,,N,,N,N,,N,bitumen stop,,,,,,N,,,,
30022,8616,"{""type"":""Point"",""coordinates"":[148.202,-24.2165]}",Formal,17.5km E Springsure,Springsure,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30023,8617,"{""type"":""Point"",""coordinates"":[144.26791,-31.65265]}",Formal,155.2km West of Cobar,COBAR,NSW,BOTH,,Y,N,,N,N,N,,BARRIER HIGHWAY,Near Emmdale Roadhouse,N,N,N,,,,,
30024,8619,"{""type"":""Point"",""coordinates"":[147.689,-22.6594]}",Formal,18km NE Clermont,Clermont,QLD,Both,,N,,N,N,,N,paved both sides,,,,,,N,,,,
30025,8621,"{""type"":""Point"",""coordinates"":[147.992,-22.2558]}",Formal,76km NE Clermont,Clermont,QLD,Left,,N,,N,N,,N,bitumen stop,,,,,,N,,,,
30026,8625,"{""type"":""Point"",""coordinates"":[148.646,-27.9987]}",Formal,8km NE St George,St George,QLD,Both,,N,,N,N,,N,lit bitumen stop,,,,,,N,,,,
30027,8626,"{""type"":""Point"",""coordinates"":[150.187184,-27.342481]}",Formal,2.2km W The Gums,The Gums,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30028,8627,"{""type"":""Point"",""coordinates"":[150.188747,-27.343837]}",Formal,2km SW The Gums,The Gums,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30029,8628,"{""type"":""Point"",""coordinates"":[150.323,-28.0528]}",Formal,58km N Goondiwindi,Goondiwindi,QLD,Both,,N,,N,N,,N,paved both sides,,,,,,N,,,,
30030,8629,"{""type"":""Point"",""coordinates"":[146.73926,-34.98585]}",Formal,63km from Wagga Wagga and  34km to Narrandera,NARRANDERA,NSW,BOTH,,N,N,,N,Y,N,Y,STURT HIGHWAY,Kywong,N,Y,N,,,,,
30031,8630,"{""type"":""Point"",""coordinates"":[149.671,-27.2472]}",Formal,1km W Glenmorgan,Glenmorgan,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30032,8632,"{""type"":""Point"",""coordinates"":[145.18751,-31.55904]}",Formal,60.7km West of Cobar,COBAR,NSW,BOTH,,Y,N,,Y,Y,Y,,BARRIER HIGHWAY,Meadow  Glen Rest Area,N,Y,N,,,,,
30033,8633,"{""type"":""Point"",""coordinates"":[146.83887,-34.44743]}",Formal,55km from Narrandera and  81km to West Wyalong,NARRANDERA,NSW,BOTH,,Y,Y,,Y,Y,Y,N,NEWELL HIGHWAY,Ardlethan Rest Area-Northbound,N,Y,N,,,,,
30034,8635,"{""type"":""Point"",""coordinates"":[151.663,-27.9536]}",Formal,10km NE Leyburn,Leyburn,QLD,Both,,N,,N,N,,N,trailer breakdown,,,,,,N,,,,
30035,8636,"{""type"":""Point"",""coordinates"":[152.668,-25.5033]}",Formal,5.1km NW Maryborough,Maryborough,QLD,Both,,N,,N,N,,N,,,,,,,N,,,,
30036,8638,"{""type"":""Point"",""coordinates"":[151.95,-24.9828]}",Formal,1km N Gin Gin,Gin Gin,QLD,Both,,N,,N,N,,N,cvan dump point adjoins,,,,,,N,,,,
30037,8639,"{""type"":""Point"",""coordinates"":[151.706,-24.8252]}",Formal,37km N Gin Gin,Gin Gin,QLD,Left,,N,,N,N,,N,bitumen stop,,,,,,N,,,,
30038,8640,"{""type"":""Point"",""coordinates"":[149.3262,-31.21829]}",Formal,8.5km North of Coonabarabran,COONABARABRAN,NSW,BOTH,,Y,Y,,Y,Y,Y,,NEWELL HIGHWAY,Gowan North Rest Area,N,Y,N,,,,,
30039,8642,"{""type"":""Point"",""coordinates"":[152.082,-25.2132]}",Formal,22km W Childers,Childers,QLD,Right,,N,,N,N,,N,large paved HV rest area,,,,,,N,,,,
30040,8644,"{""type"":""Point"",""coordinates"":[152.078,-25.2158]}",Formal,22.5km W Childers,Childers,QLD,Left,,N,,N,N,,N,large paved HV rest area,,,,,,N,,,,
30041,8646,"{""type"":""Point"",""coordinates"":[151.993,-26.8558]}",Formal,2.2km SE Yarraman,Yarraman,QLD,Both,,N,,N,N,,N,"Informal, paved both sides",,,,,,N,,,,
30042,8651,"{""type"":""Point"",""coordinates"":[148.90686,-32.83403]}",Formal,29.9km from Molong,DUBBO REGIONAL,NSW,BOTH,,Y,Y,,Y,Y,Y,,MITCHELL HIGHWAY,Two Mile Creek,N,Y,N,,,,,
30043,8652,"{""type"":""Point"",""coordinates"":[149.74964,-32.05161]}",Formal,67kms from Merriwa.,COONABARABRAN,NSW,BOTH,,N,N,,N,Y,N,,SCONE-DUNEDOO RD,,N,N,N,,,,,
30044,8655,"{""type"":""Point"",""coordinates"":[151.579,-24.4493]}",Formal,15.1km S Miriam Vale,Miriam Vale,QLD,Both,,N,,N,N,,N,"large bitumen stop, motorist also",,,,,,N,,,,
30045,8657,"{""type"":""Point"",""coordinates"":[149.79755,-32.79754]}",Formal,85.15km from Mudgee turnoff,MID WESTERN REGIONAL,NSW,BOTH,,Y,N,,N,Y,Y,,CASTLEREAGH HIGHWAY,Cudgegong,N,Y,N,,,,,
30046,8660,"{""type"":""Point"",""coordinates"":[149.083,-27.0342]}",Formal,14km N Surat,Surat,QLD,Right,,N,,Y,Y,,Y,,,,,,,N,,,,
30047,8661,"{""type"":""Point"",""coordinates"":[148.875,-26.6582]}",Formal,17km S Roma,Roma,QLD,Left,,N,,Y,Y,,Y,large bitumen stop,,,,,,N,,,,
30048,8662,"{""type"":""Point"",""coordinates"":[148.657,-27.9926]}",Formal,9km N St George,St George,QLD,Right,,N,,Y,Y,,Y,Sealed,,,,,,N,,,,
30049,8663,"{""type"":""Point"",""coordinates"":[148.724,-27.8527]}",Formal,27km N St George,St George,QLD,Both,,N,,Y,Y,,Y,Sealed,,,,,,N,,,,
30050,8664,"{""type"":""Point"",""coordinates"":[148.817,-27.6833]}",Formal,48km N St George,St George,QLD,Both,,N,,Y,Y,,Y,,,,,,,N,,,,
30051,8665,"{""type"":""Point"",""coordinates"":[145.81174,-29.50249]}",Formal,21.9km South of Enngonia,BOURKE,NSW,BOTH,,N,N,,N,Y,N,,MITCHELL HIGHWAY,,N,N,N,,,,,
30052,8666,"{""type"":""Point"",""coordinates"":[151.78014,-29.65896]}",Formal,10.0km North of Glen Innes,SEVERN,NSW,BOTH,,N,N,,N,Y,Y,,NEW ENGLAND HIGHWAY,Beardy Water North,N,N,N,,,,,
30053,8667,"{""type"":""Point"",""coordinates"":[150.62,-29.56968]}",Formal,55.6km West of Inverell,GWYDIR,NSW,BOTH,,N,N,,N,Y,Y,,GWYDIR HIGHWAY,Tigers Gap westbound,N,N,N,,,,,
30054,8670,"{""type"":""Point"",""coordinates"":[142.66598,-31.72576]}",Formal,75km West of Wilcannia,UNINCORPORATED NSW,NSW,BOTH,,N,N,,N,Y,N,,BARRIER HIGHWAY,,N,N,N,,,,,
30055,8671,"{""type"":""Point"",""coordinates"":[152.306641,-26.092733]}",Formal,29km E Kilkivan,Kilkivan,QLD,Both,,N,,N,N,,N,"bitumen stop, motorist also",,,,,,N,,,,
30056,8672,"{""type"":""Point"",""coordinates"":[152.598,-25.3626]}",Formal,2km S Torbanlea,Torbanlea,QLD,Left,,N,,N,N,,N,rubbish bins provided,,,,,,N,,,,
30057,8673,"{""type"":""Point"",""coordinates"":[146.879,-26.1191]}",Formal,41km N Morven,Morven,QLD,Both,,N,,Y,N,,Y,both sides,,,,,,N,,,,
30058,8675,"{""type"":""Point"",""coordinates"":[150.014,-26.6428]}",Formal,17.5km W Miles,Miles,QLD,Left,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
30059,8676,"{""type"":""Point"",""coordinates"":[148.469,-26.5897]}",Formal,32.7km W Roma,Roma,QLD,Left,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30060,8677,"{""type"":""Point"",""coordinates"":[147.941,-26.4814]}",Formal,3.8km W Mitchell,Mitchell,QLD,Right,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
30061,8678,"{""type"":""Point"",""coordinates"":[147.911,-26.4825]}",Formal,6.9km W Mitchell,Mitchell,QLD,Left,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
30062,8679,"{""type"":""Point"",""coordinates"":[147.078,-26.4097]}",Formal,6.5km W Morven,Morven,QLD,Left,,N,,N,N,,N,interception site also,,,,,,N,,,,
30063,8680,"{""type"":""Point"",""coordinates"":[148.60111,-33.84223]}",Formal,43.8km East of Grenfell,COWRA,NSW,BOTH,,N,N,,N,Y,Y,,MID WESTERN HIGHWAY,,N,Y,N,,,,,
30064,8682,"{""type"":""Point"",""coordinates"":[149.84526,-37.20277]}",Formal,19.5km South of Eden,BEGA VALLEY,NSW,,,Y,Y,,Y,Y,Y,,PRINCES HIGHWAY,Edrom Rd Rest Area N/B,N,N,N,,,,,
30065,8683,"{""type"":""Point"",""coordinates"":[151.952667,-28.287726]}",Formal,12.1km S Warwick,Warwick,QLD,Both,,Y,,Y,N,,Y,large bitumen stop,,,,,,Y,,,,
30066,8684,"{""type"":""Point"",""coordinates"":[146.511,-26.4235]}",Formal,27.7km E Charleville,Charleville,QLD,Left,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30067,8685,"{""type"":""Point"",""coordinates"":[148.791,-26.4202]}",Formal,17.7km N Roma,Roma,QLD,Left,,N,,N,N,,N,bitumen stop,,,,,,N,,,,
30068,8686,"{""type"":""Point"",""coordinates"":[147.81596,-33.48495]}",Formal,18.7km South of Forbes,FORBES,NSW,BOTH,,N,N,,N,Y,N,,NEWELL HIGHWAY,,N,N,N,,,,,
30069,8687,"{""type"":""Point"",""coordinates"":[148.791,-26.4068]}",Formal,19.2km N Roma,Roma,QLD,Right,,N,,N,N,,N,bitumen stop,,,,,,N,,,,
30070,8689,"{""type"":""Point"",""coordinates"":[148.551,-25.9515]}",Formal,12.1km S Injune,Injune,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30071,8690,"{""type"":""Point"",""coordinates"":[149.815,-25.6553]}",Formal,3.7km S Taroom,Taroom,QLD,Both,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
30072,8691,"{""type"":""Point"",""coordinates"":[150.184,-26.6874]}",Formal,3.2km S Miles,Miles,QLD,Both,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
30073,8692,"{""type"":""Point"",""coordinates"":[145.939,-26.5742]}",Formal,37.8km W Charleville,Charleville,QLD,Left,,N,,N,N,,N,large paved HV rest area,,,,,,N,,,,
30074,8693,"{""type"":""Point"",""coordinates"":[144.791,-26.6351]}",Formal,53.5km E Quilpie,Quilpie,QLD,Both,,N,,N,N,,N,large dirt stop,,,,,,N,,,,
30075,8694,"{""type"":""Point"",""coordinates"":[152.31423,-32.35203]}",Formal,110km from Newcastle,MID-COAST,NSW,,,Y,Y,,Y,Y,Y,NULL,PACIFIC HIGHWAY,Chapmans Rest Area,Y,Y,N,,,,,
30076,8695,"{""type"":""Point"",""coordinates"":[143.775,-26.453]}",Formal,61.6km W Quilpie,Quilpie,QLD,Right,,N,,N,N,,N,dirt with bins,,,,,,N,,,,
30077,8696,"{""type"":""Point"",""coordinates"":[150.281,-28.1811]}",Formal,53km S Moonie,Moonie,QLD,Both,,Y,,Y,Y,,Y,Right only.  Sealed,,,,,,Y,,,,
30078,8698,"{""type"":""Point"",""coordinates"":[148.08818,-33.28962]}",Formal,20.5km South of Parkes,FORBES,NSW,BOTH,,N,N,,N,Y,N,,NEWELL HIGHWAY,North of Forbes,N,N,N,,,,,
30079,8700,"{""type"":""Point"",""coordinates"":[143.574,-22.6913]}",Formal,66.4km E Winton,Winton,QLD,,,Y,,Y,Y,,Y,,,,,,,Y,,,,
30080,8701,"{""type"":""Point"",""coordinates"":[143.557,-24.2342]}",Formal,96.8km N Jundah,Jundah,QLD,,,Y,,Y,Y,,Y,,,,,,,Y,,,,
30081,8702,"{""type"":""Point"",""coordinates"":[150.63704,-34.28357]}",Formal,30km South of Campbelltown,WOLLONDILLY,NSW,,,Y,Y,,Y,Y,Y,,HUME HIGHWAY,Mobil Service Centre Yanderra N/B,N,N,Y,,,,,
30082,8703,"{""type"":""Point"",""coordinates"":[151.559394,-24.346895]}",Formal,1.8km S Miriam Vale,Miriam Vale,QLD,Both,,Y,,N,Y,,Y,large bitumen stop,,,,,,N,,,,
30083,8704,"{""type"":""Point"",""coordinates"":[142.23153074,-22.213005363]}",Formal,90km W Winton,Winton,QLD,Both,,Y,,Y,Y,,Y,water supply not for drinking,,,,,,Y,,,,
30084,8705,"{""type"":""Point"",""coordinates"":[145.191275981,-21.8970943038]}",Formal,133km S Torrens Creek,Torrens Creek,QLD,,,Y,,Y,Y,,Y,water supply not for drinking,,,,,,Y,,,,
30085,8707,"{""type"":""Point"",""coordinates"":[148.712398059,-22.8211952032]}",Formal,1.2km SE Middlemount,Middlemount,QLD,Right,,N,,N,N,,N,"RHS, large bitumen HV",,,,,,N,,,,
30086,8708,"{""type"":""Point"",""coordinates"":[150.62336,-33.76489]}",Formal,22km from Fish River bridge,BLUE MOUNTAINS,NSW,,,N,N,,N,Y,N,,GREAT WESTERN HWY,Glenbrook,N,N,N,,,,,
30087,8709,"{""type"":""Point"",""coordinates"":[148.714150666,-22.8180589575]}",Formal,1.1km SE Middlemount,Middlemount,QLD,Left,,N,,N,N,,N,"LHS,  large bitumen HV",,,,,,N,,,,
30088,8710,"{""type"":""Point"",""coordinates"":[145.9958,-34.5744]}",Formal,99km from  Jerilderie and  34km to Griffith,MURRUMBIDGEE,NSW,BOTH,,N,Y,,N,Y,Y,,KIDMAN WAY,,N,N,N,,,,,
30089,8712,"{""type"":""Point"",""coordinates"":[151.074313019,-27.2618261246]}",Formal,22km SW Dalby,Dalby,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30090,8713,"{""type"":""Point"",""coordinates"":[148.61279,-30.00549]}",Formal,,WALGETT,NSW,,,N,N,,,Y,N,,KAMILAROI HIGHWAY,,N,N,N,,,,,
30091,8717,"{""type"":""Point"",""coordinates"":[151.30492,-29.7918]}",Formal,46.9km West of Glenn Innes,INVERELL,NSW,,,N,N,,N,Y,Y,,GWYDIR HIGHWAY,Schumachers eastbound,N,N,N,,,,,
30092,8718,"{""type"":""Point"",""coordinates"":[151.856,-28.8437]}",Formal,23km S Stanthorpe,Stanthorpe,QLD,Both,,N,,N,N,,N,paved stop,,,,,,N,,,,
30093,8719,"{""type"":""Point"",""coordinates"":[150.664618325,-27.5127909059]}",Formal,76km SW Dalby,Dalby,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30094,8720,"{""type"":""Point"",""coordinates"":[150.555256927,-27.5800400051]}",Formal,89km SW Dalby,Dalby,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30095,8721,"{""type"":""Point"",""coordinates"":[150.494536866,-27.6211729498]}",Formal,97km SW Dalby,Dalby,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30096,8722,"{""type"":""Point"",""coordinates"":[149.93107,-34.74392]}",Formal,8km South of Marulan,GOULBURN MULWAREE,NSW,,,N,N,,N,N,N,,HUME HIGHWAY,Mooroowoolin,N,N,N,,,,,
30097,8723,"{""type"":""Point"",""coordinates"":[150.153629751,-27.8314020424]}",Formal,25km SW Moonie,Moonie,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30098,8724,"{""type"":""Point"",""coordinates"":[149.937791362,-27.9196307183]}",Formal,49km SW Moonie,Moonie,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30099,8725,"{""type"":""Point"",""coordinates"":[146.633675036,-19.8740229383]}",Formal,1.2km W Mingela,Mingela,QLD,Both,,Y,,N,Y,,Y,large bitumen stop,,,,,,N,,,,
30100,8727,"{""type"":""Point"",""coordinates"":[144.62635,-31.55848]}",Formal,115.2km West of Cobar,COBAR,NSW,BOTH,,N,N,,Y,Y,Y,,BARRIER HIGHWAY,Bulla Park Rest Area,N,Y,N,,,,,
30101,8728,"{""type"":""Point"",""coordinates"":[150.357703,-23.132453]}",Formal,1.4km NW Yaamba,Yaamba,QLD,Both,,N,,N,N,,N,motorist also,,,,,,N,,,,
30102,8729,"{""type"":""Point"",""coordinates"":[150.542598,-24.261201]}",Formal,16.8km N Bileola,Bileola,QLD,Right,,N,,N,N,,N,"bitumen, motorist also",,,,,,N,,,,
30103,8730,"{""type"":""Point"",""coordinates"":[148.370696496,-24.3162913759]}",Formal,32km NW Rolleston,Rolleston,QLD,Both,,N,,Y,N,,Y,bitumen stop both sides,,,,,,N,,,,
30104,8731,"{""type"":""Point"",""coordinates"":[146.112,-26.7628]}",Formal,48.3km S Charleville,Charleville,QLD,,,N,,N,N,,N,,,,,,,N,,,,
30105,8732,"{""type"":""Point"",""coordinates"":[148.353465966,-24.3030356445]}",Formal,34km NW Rolleston,Rolleston,QLD,Both,,N,,N,N,,N,inspection site also,,,,,,N,,,,
30106,8733,"{""type"":""Point"",""coordinates"":[150.257212192,-23.8479310594]}",Formal,0.5km SW Dululu,Dululu,QLD,Both,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
30107,8734,"{""type"":""Point"",""coordinates"":[150.28419,-33.64643]}",Formal,30.29km from Lithgow,BLUE MOUNTAINS,NSW,BOTH,,N,N,,N,Y,N,,GREAT WESTERN HWY,Sutton Park,N,N,N,,,,,
30108,8735,"{""type"":""Point"",""coordinates"":[148.67949,-33.83569]}",Formal,Cowra,COWRA,NSW,BOTH,,Y,N,,N,Y,N,,YOUNG RD,Cowra Olympic Park,N,N,N,,,,,
30109,8736,"{""type"":""Point"",""coordinates"":[142.896927,-18.193434]}",Formal,72km W Georgetown,Georgetown,QLD,Both,,Y,,Y,Y,,Y,large bitumen stop,,,,,,Y,,,,
30110,8738,"{""type"":""Point"",""coordinates"":[149.38693,-34.98814]}",Formal,45km North of Canberra,UPPER LACHLAN,NSW,,,N,N,,N,N,N,,FEDERAL HIGHWAY,Truck Parking Area Madew Winery,N,N,N,,,,,
30111,8739,"{""type"":""Point"",""coordinates"":[148.404989042,-28.6071133182]}",Formal,0.5km W Noondoo,Noondoo,QLD,Left,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
30112,8740,"{""type"":""Point"",""coordinates"":[148.223868534,-28.5867459907]}",Formal,0.3km S Dirranbandi,Dirranbandi,QLD,Both,,N,,N,N,,N,,,,,,,N,,,,
30113,8741,"{""type"":""Point"",""coordinates"":[145.71294659,-28.0711074525]}",Formal,2km E Cunnamulla,Cunnamulla,QLD,Both,,N,,N,N,,N,bitumen both sides,,,,,,N,,,,
30114,8742,"{""type"":""Point"",""coordinates"":[144.812099764,-18.1389880528]}",Formal,67km S Mount Garnet,Mount Garnet,QLD,Both,,Y,,Y,N,,Y,large bitumen stop,,,,,,N,,,,
30115,8743,"{""type"":""Point"",""coordinates"":[144.227784386,-23.4176101495]}",Formal,3km N Longreach,Longreach,QLD,Left,,N,,N,N,,N,raised stop to allow turn,,,,,,N,,,,
30116,8744,"{""type"":""Point"",""coordinates"":[144.220687887,-23.4039925436]}",Formal,5km N Longreach,Longreach,QLD,Right,,N,,N,N,,N,raised stop to allow turn,,,,,,N,,,,
30117,8745,"{""type"":""Point"",""coordinates"":[145.709410538,-28.9984978908]}",Formal,1km W Barringun,Barringun,QLD,Both,,N,,N,N,,N,large bitumen stop,,,,,,N,,,,
